X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon
-73.109786,7.12297,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109481,7.123105,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.110475,7.122953,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.110374,7.125036,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.110244,7.12435,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.111088,7.125634,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.110718,7.124378,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.110038,7.124482,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.109497,7.123768,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.109499,7.123776,SR 39,SR 39    <br>       <br>   CODIGO   SR 39    <br>   NOMBRE   DOBLE SENTIDO DE CIRCULACION,,,,,-1,0,-1,,
-73.109907,7.123782,SR 39,SR 39    <br>       <br>   CODIGO   SR 39    <br>   NOMBRE   DOBLE SENTIDO DE CIRCULACION,,,,,-1,0,-1,,
-73.109942,7.123821,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.109823,7.123069,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.109398,7.123034,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.109787,7.122956,SR 39,SR 39    <br>       <br>   CODIGO   SR 39    <br>   NOMBRE   DOBLE SENTIDO DE CIRCULACION,,,,,-1,0,-1,,
-73.110103,7.122888,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.10976,7.122737,SI 08,CÓDIGO: SI 08 <br>NOMBRE: PARADERO DE BUSES ,,,,,-1,0,-1,,
-73.109555,7.121575,SI 26,SI 26    <br>       <br>   CODIGO   SI 26    <br>   NOMBRE   NOMENCLATURA URBANA,,,,,-1,0,-1,,
-73.10923,7.122346,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109268,7.122274,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.11033,7.122185,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109493,7.121528,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.109738,7.121511,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.110077,7.12086,SI 25,SI 25    <br>       <br>   CODIGO   SI 25    <br>   NOMBRE   DISCAPACITADOS,,,,,-1,0,-1,,
-73.109466,7.120985,SP 23,SP 23    <br>       <br>   CODIGO   SP 23    <br>   NOMBRE   PROXIMIDAD DE SEMAFORO,,,,,-1,0,-1,,
-73.10933,7.120368,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109335,7.120263,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.110004,7.120275,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109984,7.120161,SI 26,SI 26    <br>       <br>   CODIGO   SI 26    <br>   NOMBRE   NOMENCLATURA URBANA,,,,,-1,0,-1,,
-73.109348,7.120206,SR 08,SR 08    <br>       <br>   CODIGO   SR 08    <br>   NOMBRE   PROHIBIDO GIRAR A LA DERECHA,,,,,-1,0,-1,,
-73.109243,7.11956,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.109295,7.119372,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.10953,7.119237,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.109233,7.119172,SI 26,SI 26    <br>       <br>   CODIGO   SI 26    <br>   NOMBRE   NOMENCLATURA URBANA,,,,,-1,0,-1,,
-73.109121,7.118495,SI 26,SI 26    <br>       <br>   CODIGO   SI 26    <br>   NOMBRE   NOMENCLATURA URBANA,,,,,-1,0,-1,,
-73.109108,7.11837,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.108993,7.118382,SI 20,CÓDIGO: SI 20 <br> NOMBRE: IGLESIA,,,,,-1,0,-1,,
-73.108991,7.118364,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.10883,7.117349,SR 30A,SR 30A    <br>       <br>   CODIGO   SR 30A    <br>   NOMBRE   VELOCIDAD MAXIMA PERMITIDAD,,,,,-1,0,-1,,
-73.108889,7.116923,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.108626,7.116332,SI 07,CÓDIGO: SI 07 <br> NOMBRE: SITIO DE PARQUEO,,,,,-1,0,-1,,
-73.10857,7.116025,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.108767,7.115551,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.108606,7.115611,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.108498,7.114866,SI 25,SI 25    <br>       <br>   CODIGO   SI 25    <br>   NOMBRE   DISCAPACITADOS,,,,,-1,0,-1,,
-73.108484,7.114867,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.108473,7.114878,SI 26,SI 26    <br>       <br>   CODIGO   SI 26    <br>   NOMBRE   NOMENCLATURA URBANA,,,,,-1,0,-1,,
-73.107594,7.115092,SR 30A,SR 30A    <br>       <br>   CODIGO   SR 30A    <br>   NOMBRE   VELOCIDAD MAXIMA PERMITIDAD,,,,,-1,0,-1,,
-73.107904,7.115034,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.108444,7.114808,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.107933,7.114925,SP 47,SP 47    <br>       <br>   CODIGO   SP 47    <br>   NOMBRE   ZONA ESCOLAR,,,,,-1,0,-1,,
-73.108323,7.114595,SI 08,CÓDIGO: SI 08 <br>NOMBRE: PARADERO DE BUSES ,,,,,-1,0,-1,,
-73.107895,7.113657,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.108253,7.113498,SI 26,SI 26    <br>       <br>   CODIGO   SI 26    <br>   NOMBRE   NOMENCLATURA URBANA,,,,,-1,0,-1,,
-73.107864,7.112181,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.107444,7.112254,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.10745,7.112172,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.10732,7.111493,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.107735,7.11148,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.107732,7.11147,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.10773,7.111421,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.107885,7.111375,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.107592,7.11067,SR 10,SR 10    <br>       <br>   CODIGO   SR 10    <br>   NOMBRE   PROHIBIDO GIRAR EN U,,,,,-1,0,-1,,
-73.107619,7.110857,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.107697,7.110094,SI 26,SI 26    <br>       <br>   CODIGO   SI 26    <br>   NOMBRE   NOMENCLATURA URBANA,,,,,-1,0,-1,,
-73.107745,7.109966,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.113402,7.128091,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.113244,7.127986,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.113831,7.128689,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.113533,7.128581,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.11327,7.12867,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.113554,7.12867,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.113194,7.127522,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.113127,7.127204,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.113011,7.127066,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.112775,7.125757,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.112763,7.125477,SR 18,SR 18    <br>       <br>   CODIGO   SR 18    <br>   NOMBRE   CIRCULACION PROHIBIDA DE VEHICULOS DE CARGA,,,,,-1,0,-1,,
-73.112599,7.125348,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.112372,7.125581,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112488,7.125393,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.112464,7.125398,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.112477,7.125221,SR 41,SR 41    <br>       <br>   CODIGO   SR 41    <br>   NOMBRE   PROHIBIDO DEJAR O RECOGER PASAJEROS,,,,,-1,0,-1,,
-73.112618,7.124892,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.112354,7.124805,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112541,7.124371,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.112434,7.124321,SI _,SI _    <br>       <br>   CODIGO   SI _    <br>   NOMBRE   SEÑAL ELEVADA,,,,,-1,0,-1,,
-73.113189,7.123734,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.113236,7.123714,SP 20,SP 20    <br>       <br>   CODIGO   SP 20    <br>   NOMBRE   GLORIETA,,,,,-1,0,-1,,
-73.113305,7.123684,SI 08,CÓDIGO: SI 08 <br>NOMBRE: PARADERO DE BUSES ,,,,,-1,0,-1,,
-73.112907,7.123755,SR 35,SR 35    <br>       <br>   CODIGO   SR 35    <br>   NOMBRE   CIRCULACION CON LUCES BAJAS,,,,,-1,0,-1,,
-73.112884,7.123765,SI 05,CÓDIGO: SI 05 <br>NOMBRE: SEÑALES DE DIRECCIÓN ,,,,,-1,0,-1,,
-73.112926,7.123676,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.113231,7.12353,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.112338,7.123848,SR 18,SR 18    <br>       <br>   CODIGO   SR 18    <br>   NOMBRE   CIRCULACION PROHIBIDA DE VEHICULOS DE CARGA,,,,,-1,0,-1,,
-73.112423,7.123763,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.112268,7.1238,SI 05,CÓDIGO: SI 05 <br>NOMBRE: SEÑALES DE DIRECCIÓN ,,,,,-1,0,-1,,
-73.112392,7.123561,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.112363,7.123253,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112571,7.123248,SR 39,SR 39    <br>       <br>   CODIGO   SR 39    <br>   NOMBRE   SENTIDO DE CIRCULACION DOBLE,,,,,-1,0,-1,,
-73.112619,7.123233,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.113073,7.123069,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.113052,7.122969,SR 39,SR 39    <br>       <br>   CODIGO   SR 39    <br>   NOMBRE   SENTIDO DE CIRCULACION DOBLE,,,,,-1,0,-1,,
-73.112247,7.122855,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.112237,7.122814,SI 25,SI 25    <br>       <br>   CODIGO   SI 25    <br>   NOMBRE   DISCAPACITADOS,,,,,-1,0,-1,,
-73.112272,7.12253,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112095,7.122453,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.111887,7.122681,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.11199,7.122305,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.111987,7.122294,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.112048,7.122214,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.111828,7.121915,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112036,7.122122,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.11174,7.120928,SI 05,CÓDIGO: SI 05 <br>NOMBRE: SEÑALES DE DIRECCIÓN ,,,,,-1,0,-1,,
-73.111803,7.120914,SR 10,SR 10    <br>       <br>   CODIGO   SR 10    <br>   NOMBRE   PROHIBIDO GIRAR EN U,,,,,-1,0,-1,,
-73.111828,7.120515,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.111632,7.120341,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.111588,7.120105,SR 41,SR 41    <br>       <br>   CODIGO   SR 41    <br>   NOMBRE   PRIOHIBIDO DEJAR O RECOGER PASAJEROS,,,,,-1,0,-1,,
-73.111506,7.12,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112182,7.119771,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112201,7.119765,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.111647,7.119541,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.111576,7.119601,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.111533,7.119277,SI 05,CÓDIGO: SI 05 <br>NOMBRE: SEÑALES DE DIRECCIÓN ,,,,,-1,0,-1,,
-73.111459,7.119392,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.11128,7.118919,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.111279,7.118912,SI 05,CÓDIGO: SI 05 <br>NOMBRE: SEÑALES DE DIRECCIÓN ,,,,,-1,0,-1,,
-73.111427,7.118716,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.111283,7.117781,SP 46,SP 46    <br>       <br>   CODIGO   SP 46    <br>   NOMBRE   ZONA DE PEATONES,,,,,-1,0,-1,,
-73.112119,7.117531,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.112103,7.117411,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.111654,7.117606,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.11115,7.117787,SR 30A,SR 30A    <br>       <br>   CODIGO   SR 30A    <br>   NOMBRE   VELOCIDAD MAXIMA PERMITIDA 30KM/H,,,,,-1,0,-1,,
-73.111107,7.117525,SP 46,SP 46    <br>       <br>   CODIGO   SP 46    <br>   NOMBRE   ZONA DE PEATONES,,,,,-1,0,-1,,
-73.111276,7.117385,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.110731,7.116689,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.110636,7.116702,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.110732,7.116694,SR 29,SR 29    <br>       <br>   CODIGO   SR 29    <br>   NOMBRE   PROHIBIDO PITAR,,,,,-1,0,-1,,
-73.110516,7.116647,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.111038,7.116428,SI 05,CÓDIGO: SI 05 <br>NOMBRE: SEÑALES DE DIRECCIÓN ,,,,,-1,0,-1,,
-73.110767,7.115443,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.110913,7.115805,SP 23,SP 23    <br>       <br>   CODIGO   SP 23    <br>   NOMBRE   PROXIMIDAD DE SEMAFORO,,,,,-1,0,-1,,
-73.110999,7.115773,SP 46,SP 46    <br>       <br>   CODIGO   SP 46    <br>   NOMBRE   ZONA DE PEATONES,,,,,-1,0,-1,,
-73.110908,7.115275,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.110688,7.115012,SP 46,SP 46    <br>       <br>   CODIGO   SP 46    <br>   NOMBRE   ZONA DE PEATONES,,,,,-1,0,-1,,
-73.110579,7.114555,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.110476,7.114575,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.110532,7.114154,SP 46,SP 46    <br>       <br>   CODIGO   SP 46    <br>   NOMBRE   ZONA DE PEATONES,,,,,-1,0,-1,,
-73.110833,7.114208,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.110704,7.113976,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.110592,7.11406,SR 10,SR 10    <br>       <br>   CODIGO   SR 10    <br>   NOMBRE   PROHIBIDO GIRAR EN U,,,,,-1,0,-1,,
-73.110568,7.113918,SP 23,SP 23    <br>       <br>   CODIGO   SP 23    <br>   NOMBRE   PROXIMIDAD DE SEMAFORO,,,,,-1,0,-1,,
-73.110697,7.113587,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.110655,7.113348,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.110592,7.11331,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.110893,7.113006,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.111238,7.112946,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.111255,7.113047,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.111374,7.11303,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.112142,7.112892,SR 08,SR 08    <br>       <br>   CODIGO   SR 08    <br>   NOMBRE   PROHIBIDO GIRAR A LA DERECHA,,,,,-1,0,-1,,
-73.110151,7.113269,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.110417,7.113037,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.110406,7.112977,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.110653,7.113184,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.110316,7.111871,SP 46,SP 46    <br>       <br>   CODIGO   SP 46    <br>   NOMBRE   ZONA DE PEATONES,,,,,-1,0,-1,,
-73.110225,7.111488,SR 38,SR 38    <br>       <br>   CODIGO   SR 38    <br>   NOMBRE   SENTIDO UNICO,,,,,-1,0,-1,,
-73.110151,7.111547,SI 16,CÓDIGO: SI 16 <br>NOMBRE: PRIMEROS AUXILIOS ,,,,,-1,0,-1,,
-73.11005,7.111436,SP 46,SP 46    <br>       <br>   CODIGO   SP 46    <br>   NOMBRE   ZONA DE PEATONES,,,,,-1,0,-1,,
-73.110033,7.111337,SI 07,CÓDIGO: SI 07 <br>NOMBRE: SITIO DE PARQUEO ,,,,,-1,0,-1,,
-73.110246,7.111312,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.110209,7.111363,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109916,7.110711,SI 30,SI 30    <br>       <br>   CODIGO   SI 30    <br>   NOMBRE   TRASPORTE MASIVO,,,,,-1,0,-1,,
-73.109912,7.110213,SI 05,CÓDIGO: SI 05 <br>NOMBRE: SEÑALES DE DIRECCIÓN ,,,,,-1,0,-1,,
-73.110054,7.110231,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109616,7.109718,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
-73.109595,7.109686,SP 47,SP 47    <br>       <br>   CODIGO   SP 47    <br>   NOMBRE   ZONA ESCOLAR,,,,,-1,0,-1,,
-73.109541,7.109644,SR 28,SR 28    <br>       <br>   CODIGO   SR 28    <br>   NOMBRE   PROHIBIDO PARQUEAR,,,,,-1,0,-1,,
-73.109808,7.109505,SR 22,SR 22    <br>       <br>   CODIGO   SR 22    <br>   NOMBRE   CIRCULACION PROHIBIDA DE BICICLETAS,,,,,-1,0,-1,,
-73.109792,7.109404,SR 06,SR 06    <br>       <br>   CODIGO   SR 06    <br>   NOMBRE   PROHIBIDO GIRAR A LA IZQUIERDA,,,,,-1,0,-1,,
-73.109938,7.109565,SR 01,SR 01    <br>       <br>   CODIGO   SR 01    <br>   NOMBRE   PARE,,,,,-1,0,-1,,
